,Moran_BIGC670101.lag3,formula_H,formula_C,ABHPRK__59,Moran_BHAR880101.lag1,NMBroto_BHAR880101.lag1,Z5__73,ABHPRK__60,CTDD_polarizability.2.residue50,Z5__4,Z5__65,Z5__5,ABHPRK__57,DDE_HS,ABHPRK__76,ABHPRK__77,Z5__56,ABHPRK__78,NMBroto_CHAM810101.lag2,Ez__26,Ez__25,Ez__24,Ez__23,Ez__22,Ez__21,DDE_VN,Z5__1,Boman_Index,Moran_CHOC760101.lag3,Ez__29,Ez__30,Flexibility,Ez__27,MSW__19,MSW__20,GTPC_uncharger.aromatic.postivecharger,APAAC_Pc1.L,Polarity,Z3__1,Z3__4,Z3__5,CTDC_solventaccess.G1,CTDC_polarity.G3,CTDC_polarity.G1,DDE_KG,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_PRAM900101.G3,Geary_CHOC760101.lag3,Geary_BIGC670101.lag3,DDE_QN,Moran_CHAM820101.lag3,Calculate_mw,Ez__19,Ez__17,CTDD_hydrophobicity_ENGD860101.1.residue50,Cougar__12,Cougar__26,Ez__10,Ez__11,Cougar__27,Ez__9,Ez__15,Cougar__28,Cougar__24,Ez__12,Z5__31,Ez__8,Ez__7,Cougar__23,Cougar__15,Ez__14,Cougar__14,Ez__6,Ez__2,Cougar__8,Cougar__21,Cougar__22,Cougar__1,CTDD_charge.1.residue25,Geary_CHAM820101.lag3,DDE_KP,DDE_IQ,Z3__21,DDE_PP,DDE_II,Geary_BHAR880101.lag1,DDE_CC,CTDD_hydrophobicity_FASG890101.1.residue50,y,MotifBitVec_FKK,MotifBitVec_LKL,MotifBitVec_KKLL,MotifBitVec_KWK,MotifBitVec_VLK,MotifBitVec_CYCR,MotifBitVec_CRR,MotifBitVec_RFC,MotifBitVec_RRR,MotifBitVec_LKKL,MotifBitVec_ALW,MotifBitVec_GCS,MotifBitVec_AAAK,MotifBitVec_KLLS,MotifBitVec_LGKL,MotifBitVec_LLKKV,MotifBitVec_AKAAL,MotifBitVec_KVLKA,MotifBitVec_HIF,MotifBitVec_KKG,MotifBitVec_QN
peptide_nm_11,-0.639632982,-0.083439192,-0.003099484,-1.277165894,0.509341527,0.729863732,-0.145388056,-1.342727781,-0.164056586,1.199087436,2.296245983,0.477142739,-1.247618151,-0.210823738,3.393794965,4.339785263,1.185250628,4.753829795,0.265000735,-1.93800842,-1.756453667,-1.842050611,-1.741553212,-1.725856856,-1.921311457,-0.16951031,-0.197651713,3.332585114,-0.534779578,-1.546921609,-1.620131355,0.395282917,-1.636804554,-1.206266452,-0.282113556,-0.267115022,-0.880485752,-1.454075838,-0.8778493,0.881790398,0.253131735,-3.595326412,3.664906725,-3.149858683,-0.342201433,3.549367327,-1.687594226,-3.149858683,-3.013050579,-0.29730699,-0.169818057,-0.124943366,-0.677479596,0.301042295,-1.119625994,-1.03825231,0.481022774,2.024221577,3.363608254,2.422574644,2.917766814,2.670916624,2.719178244,1.763691009,2.791519399,-3.598025795,1.883107112,-1.322702605,2.053549049,2.559687417,-3.263675034,2.07795685,1.955188111,2.385263175,3.162472391,2.587527703,-3.73831652,-2.990635058,-3.649569343,1.918703806,-0.510386931,0.164536348,-0.210267254,-0.126706637,-0.754801494,-0.126604589,-0.244609116,-0.255940683,-0.107181743,-0.12706037,0,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_13,2.419571467,-0.573296275,-0.613027757,-0.051385105,-0.443576016,-0.133242251,0.093256289,-0.775638459,-0.587472125,0.240799292,-0.85066387,-0.928019802,-0.586059283,-0.163979441,0.949984306,2.180765031,0.753378046,1.333663937,0.198609025,-0.436913426,-0.193640784,-0.328419131,-0.405088544,-0.581914611,-0.688108955,-0.135705265,-0.252279778,0.935291855,2.235405457,-0.248113257,-0.039377137,-0.574807524,-0.332413804,0.482304261,-0.051238775,-0.267115022,-0.471730361,-0.374715636,-0.407068778,0.238086155,-0.901431338,-1.222831045,0.571739093,-1.388109563,-0.325867676,0.705809523,-0.571522269,-1.388109563,-1.244112708,-2.050359731,-2.038761979,-0.10003562,2.174767301,-0.52455748,-0.664035737,-0.554831218,2.100829136,1.56532718,0.366873032,-0.486808269,0.512041524,-0.107430909,-0.307010871,-0.612201599,-0.444993646,-0.554987353,-0.501062943,-0.621545238,-0.100115025,-0.094206948,-1.278672561,1.32042981,-0.46085934,1.48473543,0.769990664,2.2328987,-1.478562535,-0.95536348,-1.363148037,1.677962674,1.939923479,-1.734892315,-0.184778324,-0.089783725,-0.479447257,-0.024492495,-0.227739168,0.493674173,-0.068381239,1.951377765,0,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_14,-0.671788099,1.498099392,1.239346997,-0.786853578,0.795463324,0.54775862,-1.125434521,-0.912522088,-0.395010516,-0.941297198,0.043758433,-1.263637432,-0.958186146,-0.309329425,-0.593475058,-0.383071494,-1.315676338,0.033800315,-0.368396932,-0.216960489,-0.103383911,-0.149792153,0.178152822,-0.125497925,-0.289207177,-0.240596643,-0.346217996,1.012079666,-1.508877842,0.049738231,0.081175075,-0.250837686,-0.046944229,-0.607596098,-0.678612301,-0.267115022,0.570548538,-0.97638697,-0.855944292,-0.725962182,-1.155042127,0.406761733,0.056211155,0.139561002,-0.376548581,0.166320296,0.595280231,0.139561002,0.28979146,1.767446199,0.96587812,-0.177320173,-1.157833226,1.55180058,-0.491833961,-0.343722563,0.375840543,-0.075014668,-0.870473465,0.852354084,1.511619417,-1.042054164,0.784875564,0.964939767,-1.063426975,-0.299465931,1.041990206,-1.991013896,0.287667147,0.588802443,-0.748423761,-0.302368195,0.962816267,-0.201159006,1.03734577,0.42487232,-0.836185837,-0.570471378,-0.552130834,0.624036869,-0.215774829,1.410255632,-0.263866192,-0.204349317,-1.478407429,-0.34132917,-0.280083781,-0.630009215,10.14852191,0.40199661,0,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,4.44337594,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_15,-0.77609486,1.092217808,0.923087893,-1.277165894,0.797210788,0.874610421,0.086402845,-0.880655,0.983262938,-0.634069707,-1.240726788,0.08472598,-0.938890679,-0.295696871,0.817213608,0.813385551,0.902169218,0.851195399,0.897888253,-0.000189403,-0.618448059,-0.581969856,-0.226220869,-0.372260314,-0.421286273,-0.230758751,-0.711621264,0.512010409,-0.27816277,-0.338001436,-0.191446772,-0.686974969,-0.14017248,-0.806720511,-0.645979501,-0.267115022,-0.380294012,-0.303940265,-0.601150218,-0.735937219,0.079679177,-0.814659799,0.22251049,-1.720350092,-0.371795156,0.115561901,-0.337507181,-1.720350092,-1.577708932,0.127718645,0.637685046,-0.170071559,-0.42234834,1.038469965,-0.755955354,-0.596303061,0.369054592,1.513004513,0.72708639,0.351087298,0.398744945,0.675015978,0.333114265,0.391155941,0.800800568,-0.260383659,0.224990055,-0.15783307,0.065887324,0.250776741,-0.239927741,1.073083313,0.301517202,1.329731361,0.679474344,0.673167296,-0.386778926,-0.388705161,-0.125993486,1.506379132,-0.456842167,0.104954404,-0.256448443,6.579512901,-0.048995315,-0.311612667,-0.275174316,-0.641363435,-0.177481022,-0.006376865,0,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_16,-0.027821417,-1.231104358,-1.177776158,0.193771053,-1.454585644,-1.884657509,-1.011309805,-1.342727781,1.264970857,-0.223295951,2.361876307,-2.08378448,-1.247618151,-0.080807871,1.657403181,-0.232257581,0.309010208,2.732822697,0.405125844,-0.64251566,-1.183337409,-0.438702065,-0.613096963,-0.915962732,-0.574986685,-0.075684752,0.931365194,1.829599088,-0.224369413,-0.367897568,-0.808347101,0.39586308,-0.741798008,0.358918687,0.209532938,5.373507334,-0.786161853,-0.522565475,0.820735451,-0.104691641,-2.237744803,-1.420538992,1.345031001,-0.507235003,-0.296867256,0.953075419,0.405040693,-0.507235003,-0.359643773,-0.204692344,-0.83882308,-0.055812171,-0.066871163,-1.155125851,-0.251787992,-0.671290141,0.481022774,-0.63259677,-0.725442345,0.948860537,0.537144703,-0.664748926,-0.118104262,1.347001198,-0.409844413,-1.661977009,1.396826397,-0.927301578,1.049029049,0.531379527,-2.245856591,0.888163246,0.041188073,0.462435768,0.524083531,-1.986010584,-2.351756941,-1.870848035,-1.178584142,0.311767731,0.556683731,-0.510311615,-0.139522989,-0.024227473,-1.239908548,0.156806485,-0.197786749,1.534080008,0.000508658,0.496471071,0,-0.307770366,-0.256663501,-0.242694301,3.411836016,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_17,-0.506416557,-0.125426942,-0.183818973,-0.817498098,-0.225912673,-0.371824444,0.058933424,-0.510996775,-0.698897267,-0.399460004,0.212338078,-0.359938854,0.296019208,-0.202000553,-0.322692714,-0.031172363,0.334149914,-0.477012106,-0.084311351,-0.20277783,-0.332055023,-0.089168881,-0.237390542,-0.323622998,0.114397694,-0.163143086,-0.220532939,-0.491383223,-0.554304774,-0.508414015,-0.573748141,0.874534173,-0.329036977,-0.468404555,-0.7980023,-0.267115022,0.62854829,0.559182921,-0.001588858,-0.405626067,-0.339291418,0.608568888,-0.079454092,-0.56072941,2.561986224,-0.413394006,-0.806484786,-0.56072941,-0.413356461,0.423013492,0.442005765,-0.12025196,-0.426953402,-0.245503363,0.047592527,0.183817083,-0.432401867,-0.031546077,0.291014141,0.726810782,-0.269570248,0.330167797,0.390333098,0.399107728,0.406996412,-0.188627961,0.160889985,0.490127354,0.216155691,-0.049841387,0.064686203,0.025740205,0.376400503,0.425250788,-0.377075753,0.025371501,0.424780546,0.202983763,-0.122217838,-0.506013579,-0.472945856,0.221127023,-0.205466381,-0.119752158,0.300212803,-0.107371642,-0.241431639,-0.064656648,-0.099873617,-0.323965035,0,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_18,3.185875583,-0.461328942,-0.387128397,-0.226496646,3.366771005,2.679689233,-0.615096536,-1.342727781,-2.704549819,0.651249924,-0.135754896,-0.790953802,-1.247618151,-0.18358583,-0.442155513,1.200474595,0.726830018,1.035176735,0.280802782,-2.143299477,-1.668311596,-1.68518409,-1.789316054,-2.041248225,-2.262198237,-0.149854156,-1.859307868,-0.198394296,3.054061481,-1.650806715,-1.777135605,-1.148783766,-1.602930057,-0.56375568,-1.305224746,-0.267115022,-1.242107082,-1.176128481,-1.107548627,0.857547928,-0.779349812,0.73098867,0.207837019,-2.121507387,-0.332704068,-0.137803534,-0.210440165,-2.121507387,-1.980503134,-2.692770338,-2.730309326,-0.110460602,3.119681364,-0.456734314,-1.790701915,-1.807667383,-1.764927224,-1.320780498,-0.647866328,0.934500222,-0.142077112,-0.337224571,0.624698303,0.677732028,-0.348319659,-0.766904136,-1.003308406,-0.451277548,-0.059443834,0.03738118,-0.77436735,-1.154154379,0.057970055,-1.096397672,0.193686683,3.032901513,-0.867644016,-0.309595883,-0.567726499,-1.814494562,-0.942794651,-2.615551986,-0.195446557,-0.10523758,-0.392587766,-0.067230877,-0.23479998,-3.305731205,-0.084620949,-1.52083653,0,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_19,-0.196962248,-0.349361608,-0.454898205,-0.051385105,-0.878138191,-1.150206353,-0.486792377,-0.241907332,1.227165898,-0.081390931,-0.425273659,-0.261031674,0.141655472,-0.219417631,-1.695946033,-1.01648993,-0.912648163,-0.904990079,-1.959150694,1.189678782,0.895563409,1.07523192,1.360573775,1.453330276,1.231456075,-0.175712068,-0.354703642,-1.411814589,-0.204596592,1.240892448,1.043052222,-0.16031234,1.515559118,-0.857562557,-1.255381975,-0.267115022,0.903127335,0.102326487,-0.414402405,-0.159845302,-0.33086126,2.015813425,-1.784960054,0.315559915,-0.345197968,-2.049439032,-0.093205716,0.315559915,0.46650853,0.342013954,0.20171199,-0.129512856,-0.377950454,-0.325227424,0.589632511,0.856759844,0.646309137,0.977037371,0.81350422,-0.995210235,-0.696947842,0.754793849,-1.192573458,-0.81966545,0.990218136,1.449045217,-1.551158887,0.133636475,-1.249193976,-1.419966694,1.497883931,0.978197822,-1.133558278,1.104249642,-1.106693609,-0.057517277,1.325998881,1.778326498,1.511592031,0.848871141,1.262418297,0.482884595,-0.214943365,-0.133480387,0.411996208,-0.145337722,-0.247704018,0.880238089,-0.11429995,-1.433507197,0,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_20,0.350139993,-0.587292192,-0.590437821,-1.277165894,1.834426828,1.888538714,2.563542773,-1.342727781,0.471066722,-1.368269761,-0.770499749,-1.997080372,-1.247618151,-0.173946159,0.210410027,-0.312691668,-2.556558048,0.134385,-0.550666424,-0.722058713,-0.585805793,-0.446655407,-0.326385952,-0.432092408,-0.536468143,-0.142897716,-0.45175487,1.688192962,0.715288148,-0.110652696,-0.277570714,-1.653634283,-0.045443899,-1.151694963,-1.466602015,-0.267115022,-0.795067309,-1.335645469,-1.073624962,-1.186745828,-1.785317504,0.062270613,0.378416116,0.509158719,-0.329342889,0.489451864,0.928199423,0.509158719,0.150626767,-1.038129991,-0.696443068,-0.105335059,0.833958398,-0.316301752,-0.658849305,-0.685200324,0.04714607,0.516629176,-0.166433865,1.670409464,2.250907178,-0.270141084,1.454405856,1.917689149,-0.306233335,-1.622323531,1.326517085,-2.750295889,1.126916577,1.371089498,-1.306827963,0.664451936,1.521421525,0.502940222,1.521196467,0.323900615,-1.368715235,-1.170887929,-1.299264947,1.2341194,-0.925358856,-1.095204365,-0.190201417,-0.097639542,-2.404158693,-0.046218136,-0.231328463,-1.70878103,-0.076636538,0.886178221,0,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,4.50438383,4.44337594,4.50438383,3.981729105,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_21,-0.0352619,-0.461328942,-0.545257949,0.728657215,1.595028937,0.822185638,0.189959733,0.528666982,0.471066722,-0.19513786,-1.161594256,-0.424418721,1.602173897,-0.153649944,0.141505591,-0.139449019,0.047645885,0.307614179,0.908598617,1.030159515,1.055410618,0.972142331,1.398521541,1.398940774,1.258331306,6.936947608,1.050240212,-0.799480888,-1.482092294,0.154433221,0.420737641,-1.597456377,1.060424067,0.934110844,1.014588398,-0.267115022,0.93284474,0.301434881,1.054494143,-0.495749357,-0.485336302,0.132880594,0.240328276,1.089955132,-0.322265967,-0.106635564,-0.491802844,1.089955132,1.244063638,1.55543968,0.502123572,-0.094543287,-1.182406295,-0.612072847,0.979599753,1.256601807,0.976881865,-0.919122094,-0.047346307,-0.777512174,-1.008095279,-0.101993124,-0.341341687,-0.58573625,0.07637053,0.609720462,-0.608544323,1.374184432,-0.299144708,-0.407874573,0.040459534,-1.50238788,0.348550641,-1.147966592,-0.922203256,0.743582732,-0.050749187,0.564527876,0.514148102,-1.501183416,2.16575854,1.04818878,-0.179157835,-0.081641963,1.080900603,-0.001976059,-0.224019226,-1.651947011,-0.059825455,1.832609871,0,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_22,0.96436952,-0.307373858,-0.296768653,-1.277165894,0.802819758,0.599194275,-0.064286786,-0.510996775,0.638204435,-0.283386211,0.942930196,-0.162264857,-1.247618151,-0.202000553,0.48965432,0.438026478,0.577667079,-0.477012106,0.167598044,-1.654693866,-1.301991712,-1.361237876,-1.436645119,-1.604978932,-1.697219685,-0.163143086,-1.666411304,-0.195947106,0.974999659,-1.42318541,-1.361544818,-0.06483803,-1.469932042,-0.688082136,-0.669480382,-0.267115022,-0.335751663,-0.425331093,-1.525018737,-0.391212483,-0.208431092,-0.223885627,0.327541649,-1.416639913,-0.339124948,0.367445666,-1.687594226,-1.416639913,-1.702460983,-0.846563807,-0.809538465,-0.12025196,1.071568961,-0.264528875,-1.20080385,-1.294322871,-0.06703201,-0.16358363,1.482570465,0.301642474,0.033878375,1.622123383,0.327070958,0.178493815,1.614220047,-0.068342016,-0.467497792,0.391204241,-0.020426044,-0.109417602,-0.050898159,-0.023747296,0.300167757,-0.030184826,0.195268291,0.280630916,0.234854938,0.158899391,-0.032740051,-1.042609589,-0.972160201,-0.95774197,-0.205466381,-0.119752158,0.657178023,-0.107371642,-0.241431639,-0.648760707,-0.099873617,-1.964837246,0,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_23,0.658167861,-0.433337108,-0.522668013,0.985814024,-0.265761749,0.160092574,-0.274802549,0.736599733,-0.322837413,0.876154904,-0.547297575,0.757158196,0.60474668,-0.173946159,0.210410027,-0.312691668,0.271086103,0.134385,-0.771837483,1.314685802,0.212129199,-0.128150949,0.559776553,0.875172906,0.730375308,-0.142897716,-0.052582117,-0.500559077,-0.265767068,0.755342905,1.042679234,0.763816517,1.051464275,0.387200255,0.990376547,-0.267115022,-0.770604691,1.119134589,0.477144115,1.008175767,0.835890351,0.062270613,-0.104891326,0.000961858,-0.329342889,-0.437795246,0.928199423,0.000961858,0.150626767,-0.381125606,-1.232536481,-0.105335059,0.47763385,-0.518507526,0.251711579,0.299333441,0.04714607,1.790650502,1.34656487,-0.124652328,-0.621807896,1.247147785,-0.461570503,-0.338165231,1.013120139,0.844185741,-0.923784796,0.951205437,-0.268441006,-0.528205697,1.293674592,2.283403057,-0.114141619,1.570738382,-0.206560537,-0.570175734,0.642792732,0.603099389,1.138882728,1.236919508,-0.036133303,-0.88784337,-0.190201417,-0.097639542,0.670366564,-0.046218136,2.686300775,0.261512851,-0.076636538,0.496471071,0,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_25,-1.242464178,-0.237394275,-0.387128397,-0.75183127,-0.474263435,-0.050122713,-0.645057226,-0.383038159,-0.462938143,0.914136739,1.46704458,0.387261933,-1.247618151,-0.18358583,0.919720397,0.672625899,0.530352461,-0.419948376,0.518910525,-0.640289706,-0.770007232,-1.081124914,-1.181588462,-0.914134607,-0.983863555,-0.149854156,-0.227155396,1.390913694,-0.846992855,-0.386255674,-0.34187705,-0.001382139,-0.699790142,-1.349174354,-1.288389039,-0.267115022,-0.325816137,1.250270907,-0.613743563,0.427086175,0.213628855,-0.664596841,1.117592205,-1.16490153,-0.332704068,1.17125121,-1.195209539,-1.16490153,-1.500248509,0.889590284,1.196456531,-0.110460602,-0.79183077,-0.285395245,-1.20678923,-1.265543638,0.276845501,1.649551784,0.756785845,0.600319441,0.91525251,0.933674777,0.253997594,0.385480875,0.841437275,-1.133005986,1.347727958,-1.259643286,0.992885905,1.276296891,-1.214028985,1.887631033,0.266843336,1.730813227,0.840676047,0.521443114,-1.176924882,-1.18466089,-1.575242258,1.743229752,-0.942794651,0.865805476,-0.195446557,-0.10523758,-1.479875509,-0.067230877,-0.23479998,0.608008067,-0.084620949,-0.78727013,0,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_26,1.546684352,-0.545304442,-0.680797565,-0.608558191,-0.418986465,-0.350488651,0.248532401,-0.718929527,0.017407216,-0.137226597,-0.859734936,-0.879049147,0.177277873,-0.153649944,0.692741078,0.510210915,0.238907446,0.307614179,0.419375855,-0.0194392,-0.337367933,-0.537096865,-0.100946877,-0.787577788,-0.192923412,-0.128251014,-0.236142082,-0.570776296,0.968541336,-0.445527285,-0.38615804,0.104878469,-0.731532626,-0.045360682,0.258503801,-0.267115022,0.17892339,-0.108819303,-0.304233292,-0.371141744,-0.944707403,-0.431999256,-0.312023087,0.509158719,-0.322265967,-0.106635564,-1.089698535,0.509158719,0.077730976,-0.196245664,-0.722121374,-0.094543287,1.273585091,-0.70174749,-0.616662479,-0.745736895,-1.006554498,0.45236324,-0.046308896,-0.423661716,-0.637989623,0.352937512,0.010019153,0.30063396,0.291721403,0.092459014,0.094038251,0.708176535,0.011726011,0.090592077,-0.375747828,0.322590369,0.237774567,0.548198767,-0.324984923,-0.432448997,0.544455917,0.306015509,0.099719645,-0.355403636,-0.544262191,-0.42048989,-0.179157835,-0.081641963,0.316239045,-0.001976059,-0.224019226,0.278388197,-0.059825455,-0.39428813,0,-0.307770366,3.896151948,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_27,1.154875521,-0.293377942,-0.206408909,0.561505289,-0.39085751,-0.358693761,-0.04153347,-0.208549137,0.682774491,0.514679582,1.362677853,-0.186599181,-0.586059283,-0.163979441,0.435497851,-0.232257581,0.292000788,-0.345326575,0.029100173,-0.75076887,-0.640196516,-0.416896324,-0.92798661,-0.878184773,-0.605981646,-0.135705265,0.226529771,-0.052952006,0.860569558,-0.532797437,-0.839838803,-1.116271479,-1.488987503,0.319127089,-0.026699457,-0.267115022,-0.283059279,0.42007947,0.770170156,0.769515995,-0.274123546,-0.695609852,1.087267032,-0.303956259,-0.325867676,1.200341315,0.544549688,-0.303956259,-0.155535557,-0.691218282,-0.794223383,-0.10003562,0.860178564,-0.380930781,0.460718189,0.204991014,0.249621865,-0.718883581,-0.436243887,0.794904878,-0.301798636,-0.780992482,0.387715445,0.51438515,-0.678028629,-0.028286645,1.705453427,0.383228641,1.22600055,1.377393804,0.14359188,-0.565509194,-0.241618932,-1.074884084,0.647783068,-0.67653441,0.161620098,-0.655500782,-0.849101701,-0.856116659,-0.905598288,-0.931109888,-0.184778324,-0.089783725,-0.032912201,-0.024492495,-0.227739168,0.323101216,-0.068381239,-0.12706037,0,3.24917572,-0.256663501,-0.242694301,3.411836016,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_28,1.272025614,0.476397475,0.674598597,-0.942862042,-0.258925352,-0.373700562,-0.047457689,-0.451587418,1.360239353,-0.104109102,0.877132779,-0.215790923,-0.861708812,-0.251812056,0.229703269,-0.383071494,0.493651395,-0.272326988,-0.16193166,-1.187537324,-1.160388517,-1.213933796,-1.335617389,-1.375540756,-1.227694604,-0.199089407,-0.973614349,-0.057152424,1.350041582,-1.160683434,-1.06227521,-0.32455398,-1.051444566,-0.696450535,-0.197385104,-0.267115022,-0.322256633,-0.149695284,-0.780263109,-0.147025589,-0.128096803,0.042499818,-0.046894433,-0.954448241,-0.356493317,-0.085441344,-0.683129465,-0.954448241,-1.135254993,-1.482695409,-1.313282004,-0.146737409,1.419515157,0.556364275,-0.968379653,-1.07751099,-0.768542134,-0.098951819,0.840722321,0.050980823,-0.194987831,1.085092858,0.224037555,-0.003373098,1.122067108,-0.393945693,-0.502272436,0.272024599,-0.086132803,-0.47416995,-0.263379936,-0.02811771,-0.026141492,-0.040006151,-0.183452782,-0.233485517,0.561860448,0.125184265,-0.057876347,-0.587995697,-1.032065922,-1.523885987,-0.232569827,-0.159013836,0.455451441,-0.215951709,-0.259370161,0.321816544,-0.141131817,-0.875298098,0,3.24917572,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_nm_29,-1.399142333,0.882279058,0.652008661,-1.004770163,0.189202035,-0.103485206,-1.338162769,-0.86288297,0.894482261,-0.492375651,-0.376864429,-0.253966299,-0.289498411,-0.288710105,0.178254624,0.017365448,-0.089113019,0.394228769,-0.255472829,-0.009656957,-0.708458719,-0.449944072,-0.009975163,-0.074263068,-0.216287944,-0.225716773,-1.029739434,-0.095528973,-0.424045205,-0.236068757,-0.397603574,-1.171078217,0.210785108,-1.162115566,-0.484869837,-0.267115022,0.585803453,-0.952802801,-0.981371554,-0.457474874,-0.249614972,0.095221937,-0.201552815,-0.846032911,1.916248358,-0.530519957,-0.571522269,-0.846032911,-0.699824132,0.576625022,1.455517107,-0.166356601,-0.719603651,0.826373313,-0.586252255,-0.507459736,0.943824592,0.297098935,0.694235394,-0.032105691,0.428836384,0.681257516,-0.218788017,-0.006120434,0.663234491,0.24162155,-0.189210985,0.188658265,-0.184917044,0.0472296,0.162129087,0.234459856,-0.128188639,0.195127202,0.261598072,-0.153179962,0.34743206,0.22813865,0.286746479,-0.292527758,0.042908968,0.935150202,-0.252646803,-0.188097065,0.536646157,-0.296382783,1.825686035,-0.226206278,-0.171693978,0.912158698,0,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
